Preferred_Name	Name	Source
ENSG00000171763	NP_001310569	RefSeq Protein ID
ENSG00000171763	NP_076968	RefSeq Protein ID
ENSG00000171763	NM_024063	RefSeq mRNA ID
ENSG00000171763	FLJ12286	Synonym
ENSG00000171763	MGC5347	Synonym
ENSG00000171763	Q9BVQ7	Uniprot ID
ENSG00000171847	ENSG00000171847	Ensembl Gene ID
ENSG00000171847	ENSP00000307798	Ensembl Protein ID
ENSG00000171847	ENSP00000442315	Ensembl Protein ID
ENSG00000171847	ENSP00000445418	Ensembl Protein ID
ENSG00000171847	55138	Entrez Gene ID
ENSG00000171847	FAM90A1	Gene Name
ENSG00000171847	NP_001306911	RefSeq Protein ID
ENSG00000171847	NP_060558	RefSeq Protein ID
ENSG00000171847	NM_001319982	RefSeq mRNA ID
ENSG00000171847	NM_018088	RefSeq mRNA ID
ENSG00000171847	FLJ10408	Synonym
ENSG00000171847	Q86YD7	Uniprot ID
ENSG00000171855	ENSG00000171855	Ensembl Gene ID
ENSG00000171855	ENSP00000369581	Ensembl Protein ID
ENSG00000171855	3456	Entrez Gene ID
ENSG00000171855	IFNB1	Gene Name
ENSG00000171855	NP_002167	RefSeq Protein ID
ENSG00000171855	NM_002176	RefSeq mRNA ID
ENSG00000171855	IFB	Synonym
ENSG00000171855	IFF	Synonym
ENSG00000171855	IFNB	Synonym
ENSG00000171855	P01574	Uniprot ID
ENSG00000172354	ENSG00000172354	Ensembl Gene ID
ENSG00000172354	ENSP00000305260	Ensembl Protein ID
ENSG00000172354	ENSP00000377501	Ensembl Protein ID
ENSG00000172354	ENSP00000377503	Ensembl Protein ID
ENSG00000172354	ENSP00000389391	Ensembl Protein ID
ENSG00000172354	ENSP00000390077	Ensembl Protein ID
ENSG00000172354	ENSP00000390543	Ensembl Protein ID
ENSG00000172354	ENSP00000399904	Ensembl Protein ID
ENSG00000172354	ENSP00000400286	Ensembl Protein ID
ENSG00000172354	ENSP00000401873	Ensembl Protein ID
ENSG00000172354	ENSP00000413219	Ensembl Protein ID
ENSG00000172354	2783	Entrez Gene ID
ENSG00000172354	GNB2	Gene Name
ENSG00000172354	NP_005264	RefSeq Protein ID
ENSG00000172354	NM_005273	RefSeq mRNA ID
ENSG00000172354	P62879	Uniprot ID
ENSG00000172575	ENSG00000172575	Ensembl Gene ID
ENSG00000172575	ENSP00000310244	Ensembl Protein ID
ENSG00000172575	ENSP00000388540	Ensembl Protein ID
ENSG00000172575	ENSP00000413105	Ensembl Protein ID
ENSG00000172575	ENSP00000444762	Ensembl Protein ID
ENSG00000172575	ENSP00000452721	Ensembl Protein ID
ENSG00000172575	ENSP00000452859	Ensembl Protein ID
ENSG00000172575	ENSP00000452892	Ensembl Protein ID
ENSG00000172575	ENSP00000453583	Ensembl Protein ID
ENSG00000172575	ENSP00000453729	Ensembl Protein ID
ENSG00000172575	ENSP00000453905	Ensembl Protein ID
ENSG00000172575	ENSP00000454005	Ensembl Protein ID
ENSG00000172575	ENSP00000454053	Ensembl Protein ID
ENSG00000172575	ENSP00000454164	Ensembl Protein ID
ENSG00000172575	10125	Entrez Gene ID
ENSG00000172575	RASGRP1	Gene Name
ENSG00000172575	NP_001122074	RefSeq Protein ID
ENSG00000172575	NP_001293015	RefSeq Protein ID
ENSG00000172575	NP_005730	RefSeq Protein ID
ENSG00000172575	NM_001128602	RefSeq mRNA ID
ENSG00000172575	NM_001306086	RefSeq mRNA ID
ENSG00000172575	NM_005739	RefSeq mRNA ID
ENSG00000172575	CalDAG-GEFII	Synonym
ENSG00000172575	RASGRP	Synonym
ENSG00000172575	O95267	Uniprot ID
ENSG00000172661	ENSG00000172661	Ensembl Gene ID
ENSG00000172661	ENSP00000337541	Ensembl Protein ID
ENSG00000172661	ENSP00000352922	Ensembl Protein ID
ENSG00000172661	ENSP00000363482	Ensembl Protein ID
ENSG00000172661	ENSP00000416630	Ensembl Protein ID
ENSG00000172661	ENSP00000439811	Ensembl Protein ID
ENSG00000172661	ENSP00000442128	Ensembl Protein ID
ENSG00000172661	ENSP00000485513	Ensembl Protein ID
ENSG00000172661	253725	Entrez Gene ID
ENSG00000172661	FAM21C	Gene Name
ENSG00000172661	NP_001162577	RefSeq Protein ID
ENSG00000172661	NP_001162578	RefSeq Protein ID
ENSG00000172661	NP_056077	RefSeq Protein ID
ENSG00000172661	NM_001169106	RefSeq mRNA ID
ENSG00000172661	NM_001169107	RefSeq mRNA ID
ENSG00000172661	NM_015262	RefSeq mRNA ID
ENSG00000172661	Em:AC012044.3	Synonym
ENSG00000172661	KIAA0592	Synonym
ENSG00000172661	Q9Y4E1	Uniprot ID
ENSG00000172795	ENSG00000172795	Ensembl Gene ID
ENSG00000172795	ENSP00000373715	Ensembl Protein ID
ENSG00000172795	ENSP00000424982	Ensembl Protein ID
ENSG00000172795	ENSP00000425770	Ensembl Protein ID
ENSG00000172795	ENSP00000427198	Ensembl Protein ID
ENSG00000172795	167227	Entrez Gene ID
ENSG00000172795	DCP2	Gene Name
ENSG00000172795	NP_001229306	RefSeq Protein ID
ENSG00000172795	NP_689837	RefSeq Protein ID
ENSG00000172795	NM_001242377	RefSeq mRNA ID
ENSG00000172795	NM_152624	RefSeq mRNA ID
ENSG00000172795	NUDT20	Synonym
ENSG00000172795	Q8IU60	Uniprot ID
ENSG00000172840	ENSG00000172840	Ensembl Gene ID
ENSG00000172840	ENSP00000309548	Ensembl Protein ID
ENSG00000172840	ENSP00000455975	Ensembl Protein ID
ENSG00000172840	ENSP00000456171	Ensembl Protein ID
ENSG00000172840	ENSP00000456611	Ensembl Protein ID
ENSG00000172840	ENSP00000457331	Ensembl Protein ID
ENSG00000172840	ENSP00000457951	Ensembl Protein ID
ENSG00000172840	57546	Entrez Gene ID
ENSG00000172840	PDP2	Gene Name
ENSG00000172840	NP_065837	RefSeq Protein ID
ENSG00000172840	NM_020786	RefSeq mRNA ID
ENSG00000172840	KIAA1348	Synonym
ENSG00000172840	PPM2B	Synonym
ENSG00000172840	PPM2C2	Synonym
ENSG00000172840	Q9P2J9	Uniprot ID
ENSG00000172869	ENSG00000172869	Ensembl Gene ID
ENSG00000172869	ENSP00000309690	Ensembl Protein ID
ENSG00000172869	ENSP00000427692	Ensembl Protein ID
ENSG00000172869	ENSP00000439479	Ensembl Protein ID
ENSG00000172869	1657	Entrez Gene ID
ENSG00000172869	DMXL1	Gene Name
ENSG00000172869	NP_001277250	RefSeq Protein ID
ENSG00000172869	NP_001277251	RefSeq Protein ID
ENSG00000172869	NP_005500	RefSeq Protein ID
ENSG00000172869	NM_001290321	RefSeq mRNA ID
ENSG00000172869	NM_001290322	RefSeq mRNA ID
ENSG00000172869	NM_005509	RefSeq mRNA ID
ENSG00000172869	Q9Y485	Uniprot ID
ENSG00000172890	ENSG00000172890	Ensembl Gene ID
ENSG00000172890	ENSP00000326424	Ensembl Protein ID
ENSG00000172890	ENSP00000431515	Ensembl Protein ID
ENSG00000172890	ENSP00000431820	Ensembl Protein ID
ENSG00000172890	ENSP00000432129	Ensembl Protein ID
ENSG00000172890	ENSP00000433472	Ensembl Protein ID
ENSG00000172890	ENSP00000433612	Ensembl Protein ID
ENSG00000172890	ENSP00000435570	Ensembl Protein ID
ENSG00000172890	ENSP00000437172	Ensembl Protein ID
ENSG00000172890	ENSP00000437220	Ensembl Protein ID
ENSG00000172890	55191	Entrez Gene ID
ENSG00000172890	NADSYN1	Gene Name
ENSG00000172890	NP_060631	RefSeq Protein ID
ENSG00000172890	NM_018161	RefSeq mRNA ID
ENSG00000172890	FLJ10631	Synonym
ENSG00000172890	Q6IA69	Uniprot ID
ENSG00000172985	ENSG00000172985	Ensembl Gene ID
ENSG00000172985	ENSP00000309186	Ensembl Protein ID
ENSG00000172985	344558	Entrez Gene ID
ENSG00000172985	SH3RF3	Gene Name
ENSG00000172985	NP_001092759	RefSeq Protein ID
ENSG00000172985	NM_001099289	RefSeq mRNA ID
ENSG00000172985	FLJ00204	Synonym
ENSG00000172985	POSH2	Synonym
ENSG00000172985	SH3MD4	Synonym
ENSG00000172985	Q8TEJ3	Uniprot ID
ENSG00000173011	ENSG00000173011	Ensembl Gene ID
ENSG00000173011	ENSP00000308022	Ensembl Protein ID
ENSG00000173011	ENSP00000422398	Ensembl Protein ID
ENSG00000173011	ENSP00000423181	Ensembl Protein ID
ENSG00000173011	ENSP00000423947	Ensembl Protein ID
ENSG00000173011	ENSP00000425731	Ensembl Protein ID
ENSG00000173011	93624	Entrez Gene ID
ENSG00000173011	TADA2B	Gene Name
ENSG00000173011	NP_689506	RefSeq Protein ID
ENSG00000173011	NM_152293	RefSeq mRNA ID
ENSG00000173011	MGC21874	Synonym
ENSG00000173011	Q86TJ2	Uniprot ID
ENSG00000173137	ENSG00000173137	Ensembl Gene ID
ENSG00000173137	ENSP00000310547	Ensembl Protein ID
ENSG00000173137	ENSP00000431875	Ensembl Protein ID
ENSG00000173137	ENSP00000436484	Ensembl Protein ID
ENSG00000173137	ENSP00000473494	Ensembl Protein ID
ENSG00000173137	203054	Entrez Gene ID
ENSG00000173137	ADCK5	Gene Name
ENSG00000173137	NP_777582	RefSeq Protein ID
ENSG00000173137	NM_174922	RefSeq mRNA ID
ENSG00000173137	FLJ35454	Synonym
ENSG00000173137	Q3MIX3	Uniprot ID
ENSG00000173175	ENSG00000173175	Ensembl Gene ID
ENSG00000173175	ENSP00000308685	Ensembl Protein ID
ENSG00000173175	ENSP00000417789	Ensembl Protein ID
ENSG00000173175	ENSP00000418537	Ensembl Protein ID
ENSG00000173175	ENSP00000419361	Ensembl Protein ID
ENSG00000173175	ENSP00000420082	Ensembl Protein ID
ENSG00000173175	ENSP00000420252	Ensembl Protein ID
ENSG00000173175	111	Entrez Gene ID
ENSG00000173175	ADCY5	Gene Name
ENSG00000173175	NP_001186571	RefSeq Protein ID
ENSG00000173175	NP_899200	RefSeq Protein ID
ENSG00000173175	NM_001199642	RefSeq mRNA ID
ENSG00000173175	NM_183357	RefSeq mRNA ID
ENSG00000173175	AC5	Synonym
ENSG00000173175	O95622	Uniprot ID
ENSG00000173451	ENSG00000173451	Ensembl Gene ID
ENSG00000173451	ENSP00000310796	Ensembl Protein ID
ENSG00000173451	ENSP00000446986	Ensembl Protein ID
ENSG00000173451	ENSP00000448904	Ensembl Protein ID
ENSG00000173451	ENSP00000449826	Ensembl Protein ID
ENSG00000173451	83591	Entrez Gene ID
ENSG00000173451	THAP2	Gene Name
ENSG00000173451	NP_113623	RefSeq Protein ID
ENSG00000173451	NM_031435	RefSeq mRNA ID
ENSG00000173451	DKFZP564I0422	Synonym
ENSG00000173451	Q9H0W7	Uniprot ID
ENSG00000173681	ENSG00000173681	Ensembl Gene ID
ENSG00000173681	ENSP00000342104	Ensembl Protein ID
ENSG00000173681	ENSP00000369004	Ensembl Protein ID
ENSG00000173681	ENSP00000369009	Ensembl Protein ID
ENSG00000173681	ENSP00000437272	Ensembl Protein ID
ENSG00000173681	256643	Entrez Gene ID
ENSG00000173681	CXorf23	Gene Name
ENSG00000173681	NP_938020	RefSeq Protein ID
ENSG00000173681	NM_198279	RefSeq mRNA ID
ENSG00000173681	A2AJT9	Uniprot ID
ENSG00000174059	ENSG00000174059	Ensembl Gene ID
ENSG00000174059	ENSP00000310036	Ensembl Protein ID
ENSG00000174059	ENSP00000348916	Ensembl Protein ID
ENSG00000174059	ENSP00000356003	Ensembl Protein ID
ENSG00000174059	947	Entrez Gene ID
ENSG00000174059	CD34	Gene Name
ENSG00000174059	NP_001020280	RefSeq Protein ID
ENSG00000174059	NP_001764	RefSeq Protein ID
ENSG00000174059	NM_001025109	RefSeq mRNA ID
ENSG00000174059	NM_001773	RefSeq mRNA ID
ENSG00000174059	P28906	Uniprot ID
ENSG00000174125	ENSG00000174125	Ensembl Gene ID
ENSG00000174125	ENSP00000354932	Ensembl Protein ID
ENSG00000174125	ENSP00000421259	Ensembl Protein ID
ENSG00000174125	ENSP00000421856	Ensembl Protein ID
ENSG00000174125	ENSP00000423017	Ensembl Protein ID
ENSG00000174125	ENSP00000423725	Ensembl Protein ID
ENSG00000174125	ENSP00000424894	Ensembl Protein ID
ENSG00000174125	7096	Entrez Gene ID
ENSG00000174125	TLR1	Gene Name
ENSG00000174125	NP_003254	RefSeq Protein ID
ENSG00000174125	NM_003263	RefSeq mRNA ID
ENSG00000174125	CD281	Synonym
ENSG00000174125	KIAA0012	Synonym
ENSG00000174125	rsc786	Synonym
ENSG00000174125	Q15399	Uniprot ID
ENSG00000174243	ENSG00000174243	Ensembl Gene ID
ENSG00000174243	ENSP00000310723	Ensembl Protein ID
ENSG00000174243	ENSP00000446770	Ensembl Protein ID
ENSG00000174243	ENSP00000446948	Ensembl Protein ID
ENSG00000174243	ENSP00000448542	Ensembl Protein ID
ENSG00000174243	ENSP00000449639	Ensembl Protein ID
ENSG00000174243	ENSP00000449657	Ensembl Protein ID
ENSG00000174243	9416	Entrez Gene ID
ENSG00000174243	DDX23	Gene Name
ENSG00000174243	NP_004809	RefSeq Protein ID
ENSG00000174243	NM_004818	RefSeq mRNA ID
ENSG00000174243	prp28	Synonym
ENSG00000174243	PRPF28	Synonym
ENSG00000174243	SNRNP100	Synonym
ENSG00000174243	U5-100K	Synonym
ENSG00000174243	Q9BUQ8	Uniprot ID
ENSG00000174437	ENSG00000174437	Ensembl Gene ID
ENSG00000174437	ENSP00000311186	Ensembl Protein ID
ENSG00000174437	ENSP00000366913	Ensembl Protein ID
ENSG00000174437	ENSP00000440045	Ensembl Protein ID
ENSG00000174437	ENSP00000447406	Ensembl Protein ID
ENSG00000174437	ENSP00000449454	Ensembl Protein ID
ENSG00000174437	ENSP00000450407	Ensembl Protein ID
ENSG00000174437	488	Entrez Gene ID
ENSG00000174437	ATP2A2	Gene Name
ENSG00000174437	NP_001672	RefSeq Protein ID
ENSG00000174437	NP_733765	RefSeq Protein ID
ENSG00000174437	NM_001681	RefSeq mRNA ID
ENSG00000174437	NM_170665	RefSeq mRNA ID
ENSG00000174437	ATP2B	Synonym
ENSG00000174437	DAR	Synonym
ENSG00000174437	SERCA2	Synonym
ENSG00000174437	P16615	Uniprot ID
ENSG00000174444	ENSG00000174444	Ensembl Gene ID
ENSG00000174444	ENSP00000311430	Ensembl Protein ID
ENSG00000174444	ENSP00000454281	Ensembl Protein ID
ENSG00000174444	ENSP00000457268	Ensembl Protein ID
ENSG00000174444	ENSP00000457442	Ensembl Protein ID
ENSG00000174444	6124	Entrez Gene ID
ENSG00000174444	RPL4	Gene Name
ENSG00000174444	NP_000959	RefSeq Protein ID
ENSG00000174444	NM_000968	RefSeq mRNA ID
ENSG00000174444	L4	Synonym
ENSG00000174444	P36578	Uniprot ID
ENSG00000174448	ENSG00000174448	Ensembl Gene ID
ENSG00000174448	ENSP00000310814	Ensembl Protein ID
ENSG00000174448	ENSP00000462349	Ensembl Protein ID
ENSG00000174448	ENSP00000464377	Ensembl Protein ID
ENSG00000174448	ENSP00000464406	Ensembl Protein ID
ENSG00000174448	147323	Entrez Gene ID
ENSG00000174448	STARD6	Gene Name
ENSG00000174448	NP_631910	RefSeq Protein ID
ENSG00000174448	NM_139171	RefSeq mRNA ID
ENSG00000174448	P59095	Uniprot ID
ENSG00000174574	ENSG00000174574	Ensembl Gene ID
ENSG00000174574	ENSP00000362075	Ensembl Protein ID
ENSG00000174574	ENSP00000389866	Ensembl Protein ID
ENSG00000174574	ENSP00000392678	Ensembl Protein ID
ENSG00000174574	ENSP00000436372	Ensembl Protein ID
ENSG00000174574	79647	Entrez Gene ID
ENSG00000174574	AKIRIN1	Gene Name
ENSG00000174574	NP_001129747	RefSeq Protein ID
ENSG00000174574	NP_078871	RefSeq Protein ID
ENSG00000174574	NM_001136275	RefSeq mRNA ID
ENSG00000174574	NM_024595	RefSeq mRNA ID
ENSG00000174574	C1orf108	Synonym
ENSG00000174574	FLJ12666	Synonym
ENSG00000174574	Q9H9L7	Uniprot ID
ENSG00000174804	ENSG00000174804	Ensembl Gene ID
ENSG00000174804	ENSP00000434034	Ensembl Protein ID
ENSG00000174804	8322	Entrez Gene ID
ENSG00000174804	FZD4	Gene Name
ENSG00000174804	NP_036325	RefSeq Protein ID
ENSG00000174804	NM_012193	RefSeq mRNA ID
ENSG00000174804	CD344	Synonym
ENSG00000174804	Q9ULV1	Uniprot ID
ENSG00000174871	ENSG00000174871	Ensembl Gene ID
ENSG00000174871	ENSP00000310003	Ensembl Protein ID
ENSG00000174871	ENSP00000432177	Ensembl Protein ID
ENSG00000174871	ENSP00000433896	Ensembl Protein ID
ENSG00000174871	ENSP00000435537	Ensembl Protein ID
ENSG00000174871	254263	Entrez Gene ID
ENSG00000174871	CNIH2	Gene Name
ENSG00000174871	NP_872359	RefSeq Protein ID
ENSG00000174871	NM_182553	RefSeq mRNA ID
ENSG00000174871	CNIH-2	Synonym
ENSG00000174871	MGC50896	Synonym
ENSG00000174871	Q6PI25	Uniprot ID
ENSG00000174950	ENSG00000174950	Ensembl Gene ID
ENSG00000174950	ENSP00000363139	Ensembl Protein ID
ENSG00000174950	ENSP00000363142	Ensembl Protein ID
ENSG00000174950	388611	Entrez Gene ID
ENSG00000174950	CD164L2	Gene Name
ENSG00000174950	NP_997280	RefSeq Protein ID
ENSG00000174950	NM_207397	RefSeq mRNA ID
ENSG00000174950	Q6UWJ8	Uniprot ID
ENSG00000175455	ENSG00000175455	Ensembl Gene ID
ENSG00000175455	ENSP00000312031	Ensembl Protein ID
ENSG00000175455	ENSP00000386481	Ensembl Protein ID
ENSG00000175455	ENSP00000386866	Ensembl Protein ID
ENSG00000175455	ENSP00000387962	Ensembl Protein ID
ENSG00000175455	ENSP00000395706	Ensembl Protein ID
ENSG00000175455	ENSP00000398148	Ensembl Protein ID
ENSG00000175455	ENSP00000400957	Ensembl Protein ID
ENSG00000175455	ENSP00000407820	Ensembl Protein ID
ENSG00000175455	ENSP00000414655	Ensembl Protein ID
ENSG00000175455	ENSP00000418002	Ensembl Protein ID
ENSG00000175455	ENSP00000418403	Ensembl Protein ID
ENSG00000175455	ENSP00000420180	Ensembl Protein ID
ENSG00000175455	ENSP00000420768	Ensembl Protein ID
ENSG00000175455	64770	Entrez Gene ID
ENSG00000175455	CCDC14	Gene Name
ENSG00000175455	NP_001295246	RefSeq Protein ID
ENSG00000175455	NP_073594	RefSeq Protein ID
ENSG00000175455	NM_022757	RefSeq mRNA ID
ENSG00000175455	DKFZp434L1050	Synonym
ENSG00000175455	FLJ12892	Synonym
ENSG00000175455	Q49A88	Uniprot ID
ENSG00000176101	ENSG00000176101	Ensembl Gene ID
ENSG00000176101	ENSP00000313752	Ensembl Protein ID
ENSG00000176101	ENSP00000479123	Ensembl Protein ID
ENSG00000176101	8636	Entrez Gene ID
ENSG00000176101	SSNA1	Gene Name
ENSG00000176101	NP_003722	RefSeq Protein ID
ENSG00000176101	NM_003731	RefSeq mRNA ID
ENSG00000176101	N14	Synonym
ENSG00000176101	NA14	Synonym
ENSG00000176101	O43805	Uniprot ID
ENSG00000176358	ENSG00000176358	Ensembl Gene ID
ENSG00000176358	ENSP00000325286	Ensembl Protein ID
ENSG00000176358	ENSP00000334042	Ensembl Protein ID
ENSG00000176358	ENSP00000340461	Ensembl Protein ID
ENSG00000176358	ENSP00000381221	Ensembl Protein ID
ENSG00000176358	ENSP00000399702	Ensembl Protein ID
ENSG00000176358	ENSP00000421777	Ensembl Protein ID
ENSG00000176358	255061	Entrez Gene ID
ENSG00000176358	TAC4	Gene Name
ENSG00000176358	NP_001070971	RefSeq Protein ID
ENSG00000176358	NP_001070972	RefSeq Protein ID
ENSG00000176358	NP_001070973	RefSeq Protein ID
ENSG00000176358	NP_001070974	RefSeq Protein ID
ENSG00000176358	NP_733786	RefSeq Protein ID
ENSG00000176358	NM_001077503	RefSeq mRNA ID
ENSG00000176358	NM_001077504	RefSeq mRNA ID
ENSG00000176358	NM_001077505	RefSeq mRNA ID
ENSG00000176358	NM_001077506	RefSeq mRNA ID
ENSG00000176358	NM_170685	RefSeq mRNA ID
ENSG00000176358	HK-1	Synonym
ENSG00000176358	PPT-C	Synonym
ENSG00000176358	Pptc	Synonym
ENSG00000176358	Q86UU9	Uniprot ID
ENSG00000176387	ENSG00000176387	Ensembl Gene ID
ENSG00000176387	ENSP00000316786	Ensembl Protein ID
ENSG00000176387	ENSP00000473429	Ensembl Protein ID
ENSG00000176387	3291	Entrez Gene ID
ENSG00000176387	HSD11B2	Gene Name
ENSG00000176387	NP_000187	RefSeq Protein ID
ENSG00000176387	NM_000196	RefSeq mRNA ID
ENSG00000176387	SDR9C3	Synonym
ENSG00000176387	P80365	Uniprot ID
ENSG00000176399	ENSG00000176399	Ensembl Gene ID
ENSG00000176399	ENSP00000319651	Ensembl Protein ID
ENSG00000176399	63951	Entrez Gene ID
ENSG00000176399	DMRTA1	Gene Name
ENSG00000176399	NP_071443	RefSeq Protein ID
ENSG00000176399	NM_022160	RefSeq mRNA ID
ENSG00000176399	Q5VZB9	Uniprot ID
ENSG00000176809	ENSG00000176809	Ensembl Gene ID
ENSG00000176809	ENSP00000325713	Ensembl Protein ID
ENSG00000176809	ENSP00000335617	Ensembl Protein ID
ENSG00000176809	ENSP00000344298	Ensembl Protein ID
ENSG00000176809	ENSP00000383674	Ensembl Protein ID
ENSG00000176809	ENSP00000462864	Ensembl Protein ID
ENSG00000176809	ENSP00000462872	Ensembl Protein ID
ENSG00000176809	ENSP00000463186	Ensembl Protein ID
ENSG00000176809	ENSP00000463346	Ensembl Protein ID
ENSG00000176809	ENSP00000464535	Ensembl Protein ID
ENSG00000176809	374819	Entrez Gene ID
ENSG00000176809	LRRC37A3	Gene Name
ENSG00000176809	NP_001290184	RefSeq Protein ID
ENSG00000176809	NP_955372	RefSeq Protein ID
ENSG00000176809	NM_001303255	RefSeq mRNA ID
ENSG00000176809	NM_199340	RefSeq mRNA ID
ENSG00000176809	FLJ34306	Synonym
ENSG00000176809	O60309	Uniprot ID
ENSG00000176890	ENSG00000176890	Ensembl Gene ID
ENSG00000176890	ENSP00000314727	Ensembl Protein ID
ENSG00000176890	ENSP00000314902	Ensembl Protein ID
ENSG00000176890	ENSP00000315644	Ensembl Protein ID
ENSG00000176890	7298	Entrez Gene ID
ENSG00000176890	TYMS	Gene Name
ENSG00000176890	NP_001062	RefSeq Protein ID
ENSG00000176890	NM_001071	RefSeq mRNA ID
ENSG00000176890	HsT422	Synonym
ENSG00000176890	TMS	Synonym
ENSG00000176890	Tsase	Synonym
ENSG00000176890	P04818	Uniprot ID
ENSG00000176894	ENSG00000176894	Ensembl Gene ID
ENSG00000176894	ENSP00000321271	Ensembl Protein ID
ENSG00000176894	ENSP00000398708	Ensembl Protein ID
ENSG00000176894	ENSP00000444486	Ensembl Protein ID
ENSG00000176894	ENSP00000446049	Ensembl Protein ID
ENSG00000176894	ENSP00000484702	Ensembl Protein ID
ENSG00000176894	5827	Entrez Gene ID
ENSG00000176894	PXMP2	Gene Name
ENSG00000176894	NP_061133	RefSeq Protein ID
ENSG00000176894	NM_018663	RefSeq mRNA ID
ENSG00000176894	Q9NR77	Uniprot ID
ENSG00000177082	ENSG00000177082	Ensembl Gene ID
ENSG00000177082	ENSP00000387982	Ensembl Protein ID
ENSG00000177082	ENSP00000453204	Ensembl Protein ID
ENSG00000177082	ENSP00000453732	Ensembl Protein ID
ENSG00000177082	ENSP00000453779	Ensembl Protein ID
ENSG00000177082	84942	Entrez Gene ID
ENSG00000177082	WDR73	Gene Name
ENSG00000177082	NP_116245	RefSeq Protein ID
ENSG00000177082	NM_032856	RefSeq mRNA ID
ENSG00000177082	FLJ14888	Synonym
ENSG00000177082	HSPC264	Synonym
ENSG00000177082	Q6P4I2	Uniprot ID
ENSG00000177600	ENSG00000177600	Ensembl Gene ID
ENSG00000177600	ENSP00000322419	Ensembl Protein ID
ENSG00000177600	ENSP00000431240	Ensembl Protein ID
ENSG00000177600	ENSP00000433443	Ensembl Protein ID
ENSG00000177600	6181	Entrez Gene ID
ENSG00000177600	RPLP2	Gene Name
ENSG00000177600	NP_000995	RefSeq Protein ID
ENSG00000177600	NM_001004	RefSeq mRNA ID
ENSG00000177600	D11S2243E	Synonym
ENSG00000177600	LP2	Synonym
ENSG00000177600	MGC71408	Synonym
ENSG00000177600	P05387	Uniprot ID
ENSG00000178177	ENSG00000178177	Ensembl Gene ID
ENSG00000178177	ENSP00000317566	Ensembl Protein ID
ENSG00000178177	ENSP00000371659	Ensembl Protein ID
ENSG00000178177	ENSP00000371661	Ensembl Protein ID
ENSG00000178177	ENSP00000423489	Ensembl Protein ID
ENSG00000178177	ENSP00000490600	Ensembl Protein ID
ENSG00000178177	ENSP00000490873	Ensembl Protein ID
ENSG00000178177	254251	Entrez Gene ID
ENSG00000178177	LCORL	Gene Name
ENSG00000178177	NP_001159611	RefSeq Protein ID
ENSG00000178177	NP_710153	RefSeq Protein ID
ENSG00000178177	NM_001166139	RefSeq mRNA ID
ENSG00000178177	NM_153686	RefSeq mRNA ID
ENSG00000178177	FLJ30696	Synonym
ENSG00000178177	MLR1	Synonym
ENSG00000178177	Q8N3X6	Uniprot ID
ENSG00000178814	ENSG00000178814	Ensembl Gene ID
ENSG00000178814	ENSP00000480476	Ensembl Protein ID
ENSG00000178814	ENSP00000481640	Ensembl Protein ID
ENSG00000178814	26873	Entrez Gene ID
ENSG00000178814	OPLAH	Gene Name
ENSG00000178814	NP_060040	RefSeq Protein ID
ENSG00000178814	NM_017570	RefSeq mRNA ID
ENSG00000178814	5-Opase	Synonym
ENSG00000178814	OPLA	Synonym
ENSG00000178814	O14841	Uniprot ID
ENSG00000178951	ENSG00000178951	Ensembl Gene ID
ENSG00000178951	ENSP00000323670	Ensembl Protein ID
ENSG00000178951	ENSP00000471865	Ensembl Protein ID
ENSG00000178951	51341	Entrez Gene ID
ENSG00000178951	ZBTB7A	Gene Name
ENSG00000178951	NP_001304919	RefSeq Protein ID
ENSG00000178951	NP_056982	RefSeq Protein ID
ENSG00000178951	NM_015898	RefSeq mRNA ID
ENSG00000178951	DKFZp547O146	Synonym
ENSG00000178951	FBI-1	Synonym
ENSG00000178951	pokemon	Synonym
ENSG00000178951	ZBTB7	Synonym
ENSG00000178951	ZNF857A	Synonym
ENSG00000178951	O95365	Uniprot ID
ENSG00000179165	ENSG00000179165	Ensembl Gene ID
ENSG00000179165	ENSP00000419944	Ensembl Protein ID
ENSG00000179165	ENSP00000480598	Ensembl Protein ID
ENSG00000179165	222659	Entrez Gene ID
ENSG00000179165	PXT1	Gene Name
ENSG00000179165	NP_694535	RefSeq Protein ID
ENSG00000179165	NM_152990	RefSeq mRNA ID
ENSG00000179165	STEPP	Synonym
ENSG00000179165	Q8NFP0	Uniprot ID
ENSG00000179195	ENSG00000179195	Ensembl Gene ID
ENSG00000179195	ENSP00000337320	Ensembl Protein ID
ENSG00000179195	ENSP00000376205	Ensembl Protein ID
ENSG00000179195	ENSP00000440645	Ensembl Protein ID
ENSG00000179195	ENSP00000441405	Ensembl Protein ID
ENSG00000179195	144348	Entrez Gene ID
ENSG00000179195	ZNF664	Gene Name
ENSG00000179195	NP_001191227	RefSeq Protein ID
ENSG00000179195	NP_689650	RefSeq Protein ID
ENSG00000179195	NM_001204298	RefSeq mRNA ID
ENSG00000179195	NM_152437	RefSeq mRNA ID
ENSG00000179195	DKFZp761B128	Synonym
ENSG00000179195	ZFOC1	Synonym
ENSG00000179195	ZNF176	Synonym
ENSG00000179195	Q8N3J9	Uniprot ID
ENSG00000180573	ENSG00000180573	Ensembl Gene ID
ENSG00000180573	ENSP00000321389	Ensembl Protein ID
ENSG00000180573	ENSP00000367022	Ensembl Protein ID
ENSG00000180573	ENSP00000473534	Ensembl Protein ID
ENSG00000180573	8334	Entrez Gene ID
